,werx.csv,plog4u.csv,fm-classic.csv,openxava.csv,vars-redux.csv,tcvp.csv,jcl.csv
fm-classic.csv,0.01,0.0,1.0,0.12,0.0,0.0,0.0
jcl.csv,0.46,0.0,0.0,0.11,0.12,0.1,0.88
openxava.csv,0.78,0.0,0.1,0.97,0.23,0.21,0.28
tcvp.csv,0.04,0.0,0.0,0.11,0.07,1.0,0.0
vars-redux.csv,0.77,0.06,0.14,0.35,0.99,0.2,0.25
werx.csv,1.0,0.02,0.08,0.19,0.58,0.2,0.22
