,recall,precision,pf,pci_20,ifa,wins
gwanted.csv,0.5800000000000001,0.5549999999999999,0.265,0.52,1.0,7
ivatamasks.csv,0.74,0.475,0.85,0.405,0.0,3
orc.csv,0.355,0.48,0.21,0.655,1.5,5
plato.csv,0.895,0.525,0.84,0.435,1.0,2
rodin-b-sharp.csv,0.48,0.78,0.255,0.67,0.5,9
umber.csv,0.865,0.685,0.815,0.42,0.5,8
unicase.csv,0.9299999999999999,0.56,0.785,0.43,1.5,1
uwom.csv,0.35,0.55,0.245,0.595,1.0,6
vienna-add-in.csv,0.5800000000000001,0.485,0.5800000000000001,0.58,1.0,4
wpdev.csv,1.0,0.51,0.98,0.405,1.5,0
