,f1,g,recall,precision,pf,wins
gwanted.csv,0.47,0.565,0.5800000000000001,0.5549999999999999,0.265,8
ivatamasks.csv,0.485,0.4,0.74,0.475,0.85,0
orc.csv,0.385,0.395,0.355,0.48,0.21,3
plato.csv,0.635,0.47,0.895,0.525,0.84,5
rodin-b-sharp.csv,0.47,0.43,0.48,0.78,0.255,9
umber.csv,0.585,0.375,0.865,0.685,0.815,6
unicase.csv,0.6399999999999999,0.54,0.9299999999999999,0.56,0.785,7
uwom.csv,0.36,0.375,0.35,0.55,0.245,2
vienna-add-in.csv,0.475,0.46499999999999997,0.5800000000000001,0.485,0.5800000000000001,4
wpdev.csv,0.655,0.09,1.0,0.51,0.98,1
