,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.77,0.62,0.7,0.83,0.98,0.57
mcmc-jags.csv,0.42,0.5,0.91,0.86,0.57,0.64
olap-navigator.csv,0.53,0.4,0.53,0.58,0.47,0.54
pidgin.csv,0.71,0.45,0.46,0.67,0.39,0.52
salasaga.csv,0.51,0.38,0.48,0.44,0.45,0.86
sepgsql.csv,0.87,0.62,0.95,0.81,0.69,0.0
