,f1,g,recall,precision,pf,wins
amateur-scrolls.csv,0.5449999999999999,0.495,0.46499999999999997,0.63,0.21000000000000002,6
fritzing.csv,0.62,0.685,0.71,0.6,0.3,9
jlinalg.csv,0.445,0.475,0.645,0.37,0.6000000000000001,2
knowledge.csv,0.585,0.62,0.775,0.49,0.5549999999999999,5
massiv.csv,0.105,0.075,0.06,0.1,0.0,0
multitude.csv,0.57,0.6,0.75,0.48,0.625,3
playerstage.csv,0.51,0.54,0.51,0.515,0.27,4
quarkplusplus.csv,0.59,0.63,0.61,0.5800000000000001,0.29000000000000004,8
rtrt-on-gpu.csv,0.315,0.29000000000000004,0.29000000000000004,0.375,0.4,1
superwaba.csv,0.525,0.52,0.485,0.64,0.2,7
