,recall,precision,pf,pci_20,ifa,wins
aufs.csv,0.51,0.68,0.33,0.55,2.0,4
calcubetimer.csv,0.53,0.61,0.48,0.51,0.0,6
chaosrts.csv,0.62,0.59,0.48,0.48,0.0,5
emono.csv,0.78,0.67,0.84,0.45,1.0,3
freelords.csv,0.78,0.66,0.67,0.39,0.0,8
jmonkeyengine.csv,0.6,0.64,0.41,0.59,1.0,7
jython.csv,0.41,0.71,0.22,0.8,1.0,10
mclient-mume.csv,0.3,0.67,0.16,0.77,0.0,11
papertoolkit.csv,0.21,0.71,0.15,0.87,0.0,13
primefaces.csv,0.74,0.69,0.6,0.39,0.0,9
st-filteredstatistics.csv,0.93,0.6,0.89,0.38,1.0,0
toped.csv,0.78,0.65,0.81,0.42,1.0,2
triplea.csv,0.61,0.78,0.39,0.46,0.0,12
web-cat.csv,0.79,0.65,0.78,0.39,1.0,1
