,openefm.csv,jgnash.csv,yarp0.csv,mp-rechnungs-und-kundenverwaltung.csv,ingex.csv,ambulant.csv
ambulant.csv,0.85,0.66,0.58,0.71,0.8,0.23
ingex.csv,0.64,0.67,0.21,0.53,0.34,0.21
jgnash.csv,0.3,0.17,0.47,0.33,0.58,0.48
mp-rechnungs-und-kundenverwaltung.csv,0.25,0.16,0.05,0.38,0.36,0.17
openefm.csv,0.25,0.52,0.34,0.66,0.28,0.3
yarp0.csv,0.6,0.26,0.18,0.78,0.54,0.36
