,f1,g,recall,precision,pf,wins
blue-c.csv,0.445,0.5449999999999999,0.745,0.4,0.585,6
elateportal.csv,0.46,0.53,0.725,0.405,0.45499999999999996,11
gdis.csv,0.43999999999999995,0.575,0.615,0.425,0.41,9
gzigzag.csv,0.415,0.49,0.43999999999999995,0.44,0.14500000000000002,7
icescrum.csv,0.42500000000000004,0.525,0.48,0.5,0.195,12
jguard.csv,0.5449999999999999,0.5800000000000001,0.725,0.445,0.635,10
jitterbit.csv,0.49,0.63,0.7,0.45,0.435,13
jython.csv,0.315,0.41000000000000003,0.385,0.395,0.355,3
personalaccess.csv,0.375,0.395,0.425,0.415,0.32999999999999996,4
ppcboot.csv,0.5449999999999999,0.43,0.895,0.415,0.86,5
repositorium.csv,0.185,0.18,0.15000000000000002,0.255,0.175,0
unbvision.csv,0.5,0.46,0.415,0.495,0.22999999999999998,8
wxstudio.csv,0.33499999999999996,0.295,0.45,0.29500000000000004,0.55,1
xbg.csv,0.245,0.2,0.17,0.435,0.12,2
