,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,0.1,0.12,0.18,0.12
aime.csv,0.08,0.85,0.51,0.35,0.0
badtrinitycore.csv,0.04,0.0,0.08,0.0,0.25
electric-core.csv,0.08,0.5,0.01,0.72,0.41
olsrd.csv,0.71,0.05,0.69,0.74,0.56
