,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.0,1.0,6.0,2.0,4.0
aime.csv,1.0,0.0,7.0,9.0,0.0
badtrinitycore.csv,49.0,87.0,1.0,0.0,81.0
electric-core.csv,1.0,0.0,0.0,9.0,3.0
olsrd.csv,4.0,0.0,4.0,75.0,0.0
