,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.98,0.57,0.42,0.33,0.17
aime.csv,0.44,0.86,0.45,0.37,0.96
badtrinitycore.csv,0.0,0.0,0.23,0.96,0.0
electric-core.csv,0.49,0.74,0.94,0.18,0.29
olsrd.csv,0.75,0.99,0.38,0.22,0.38
