,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.96,0.41,0.39,0.47,0.14
aime.csv,0.31,0.94,0.83,0.83,0.93
badtrinitycore.csv,0.0,0.0,0.17,0.94,0.0
electric-core.csv,0.35,0.68,0.91,0.64,0.5
olsrd.csv,1.0,1.0,0.84,0.81,0.86
