,adaptagrams.csv,olsrd.csv,electric-core.csv,badtrinitycore.csv,aime.csv
adaptagrams.csv,0.4,0.47,0.77,0.71,0.9
aime.csv,0.9,0.47,0.51,0.61,0.92
badtrinitycore.csv,0.0,0.0,0.99,0.98,0.94
electric-core.csv,0.73,0.46,0.82,0.5,0.57
olsrd.csv,0.3,0.41,0.42,0.42,0.44
