,gtad.csv,wgs-assembler.csv,nh3d.csv,jvcl.csv,kaffeine.csv,sarasvati.csv,blogentis.csv,m-m-m.csv,taokgame.csv,scen-connect.csv,htmlunit.csv,myfaces.csv,jaxlib.csv,anaxagora.csv,ipfire-wall.csv,jasperreports.csv,irplus.csv,smartgwt.csv,poormans.csv,free-evolution.csv
anaxagora.csv,23.0,1.0,257.0,10.0,0.0,21.0,6.0,0.0,2.0,44.0,18.0,54.0,11.0,0.0,2.0,196.0,1.0,3.0,18.0,2.0
blogentis.csv,33.0,7.0,0.0,5.0,0.0,7.0,3.0,0.0,91.0,31.0,14.0,3.0,19.0,4.0,8.0,119.0,0.0,6.0,10.0,16.0
free-evolution.csv,20.0,7.0,0.0,14.0,1.0,5.0,9.0,0.0,5.0,54.0,13.0,0.0,22.0,23.0,15.0,176.0,0.0,2.0,7.0,2.0
gtad.csv,5.0,0.0,89.0,2.0,0.0,0.0,4.0,0.0,0.0,21.0,0.0,15.0,0.0,11.0,2.0,25.0,5.0,2.0,3.0,1.0
htmlunit.csv,20.0,2.0,98.0,0.0,0.0,9.0,0.0,0.0,1.0,38.0,4.0,10.0,49.0,12.0,5.0,95.0,4.0,0.0,0.0,0.0
ipfire-wall.csv,8.0,3.0,0.0,158.0,0.0,24.0,9.0,0.0,1.0,61.0,11.0,25.0,4.0,8.0,1.0,66.0,4.0,0.0,161.0,9.0
irplus.csv,21.0,0.0,64.0,5.0,0.0,4.0,2.0,0.0,2.0,18.0,0.0,7.0,49.0,8.0,8.0,93.0,3.0,15.0,2.0,1.0
jasperreports.csv,28.0,3.0,108.0,1.0,0.0,12.0,2.0,0.0,1.0,17.0,24.0,8.0,8.0,11.0,7.0,18.0,0.0,1.0,13.0,13.0
jaxlib.csv,6.0,0.0,3.0,9.0,0.0,9.0,7.0,0.0,2.0,45.0,28.0,11.0,2.0,32.0,8.0,20.0,0.0,2.0,17.0,3.0
jvcl.csv,28.0,3.0,0.0,3.0,0.0,25.0,10.0,0.0,2.0,61.0,6.0,37.0,16.0,7.0,5.0,181.0,0.0,2.0,9.0,1.0
kaffeine.csv,52.0,2.0,114.0,8.0,0.0,20.0,1.0,0.0,22.0,31.0,11.0,16.0,22.0,4.0,6.0,208.0,0.0,1.0,31.0,2.0
m-m-m.csv,24.0,3.0,0.0,9.0,0.0,12.0,12.0,0.0,10.0,58.0,27.0,37.0,23.0,7.0,6.0,375.0,0.0,20.0,38.0,4.0
myfaces.csv,32.0,3.0,105.0,5.0,0.0,8.0,8.0,0.0,25.0,61.0,7.0,0.0,10.0,10.0,1.0,10.0,9.0,2.0,3.0,6.0
nh3d.csv,55.0,4.0,0.0,158.0,0.0,24.0,15.0,0.0,2.0,61.0,12.0,37.0,20.0,7.0,8.0,117.0,0.0,2.0,41.0,16.0
poormans.csv,72.0,1.0,355.0,20.0,1.0,5.0,1.0,0.0,9.0,2.0,2.0,10.0,20.0,3.0,54.0,45.0,1.0,1.0,0.0,139.0
sarasvati.csv,13.0,0.0,11.0,4.0,0.0,16.0,2.0,0.0,2.0,17.0,14.0,6.0,8.0,1.0,5.0,91.0,0.0,12.0,5.0,8.0
smartgwt.csv,41.0,3.0,28.0,5.0,0.0,21.0,2.0,0.0,6.0,28.0,18.0,5.0,8.0,1.0,3.0,112.0,19.0,0.0,5.0,2.0
taokgame.csv,13.0,108.0,355.0,6.0,0.0,28.0,6.0,0.0,2.0,61.0,10.0,15.0,49.0,4.0,0.0,61.0,1.0,1.0,4.0,0.0
wgs-assembler.csv,10.0,0.0,0.0,6.0,0.0,12.0,7.0,0.0,2.0,57.0,4.0,15.0,16.0,13.0,3.0,36.0,6.0,8.0,2.0,6.0
