,0,1,2,3,4,5
doomlegacy.csv,[1.0],[0.5],[0.0],[0.57],[0.0],[0.44]
bzbyte.csv,[0.0],[0.5],[1.0],[0.33],[0.0],[0.5]
fmri-dmt.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
v8.csv,[1.0],[0.83],[0.0],[0.83],[0.0],[0.82]
servicestack.csv,[0.0],[1.0],[0.0],[0.0],[0.0],[0.0]
carabiner.csv,[0.33],[0.67],[1.0],[0.67],[0.33],[0.33]
gephex.csv,[0.75],[0.67],[0.67],[0.5],[1.0],[0.75]
mediaportal.csv,[0.0],[0.39],[0.0],[0.5],[0.57],[0.48]
gnome-jabber.csv,[0.83],[0.89],[1.0],[0.89],[0.0],[0.89]
fityk.csv,[0.5],[0.4],[1.0],[0.4],[0.0],[0.4]
ngl.csv,[0.75],[0.64],[1.0],[0.71],[1.0],[0.7]
codepurge.csv,[0.22],[0.5],[0.0],[0.5],[0.0],[0.67]
jcl.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
bigdata.csv,[0.94],[0.88],[1.0],[0.88],[0.88],[0.88]
salasaga.csv,[0.5],[0.5],[0.67],[0.5],[0.67],[0.4]
ondex.csv,[0.2],[0.2],[0.0],[0.17],[1.0],[0.25]
jas.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
qdvdauthor.csv,[1.0],[1.0],[1.0],[0.67],[1.0],[0.6]
gmerlin.csv,[0.0],[0.75],[1.0],[0.67],[0.0],[0.6]
wsmt.csv,[0.5],[1.0],[1.0],[1.0],[1.0],[1.0]
jstock.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
poormans.csv,[0.75],[0.5],[0.3],[0.5],[0.67],[0.67]
kolmafia.csv,[1.0],[1.0],[1.0],[1.0],[0.83],[1.0]
synergyspace.csv,[0.2],[0.0],[0.0],[0.0],[0.0],[0.0]
nebuladevice.csv,[0.0],[0.5],[0.0],[0.33],[0.0],[0.33]
findbugs.csv,[0.33],[0.0],[0.0],[0.0],[0.0],[0.0]
qmmp.csv,[0.88],[0.83],[0.75],[0.83],[0.0],[0.83]
wxstudio.csv,[0.33],[1.0],[0.6],[1.0],[0.5],[1.0]
free-evolution.csv,[0.2],[0.17],[0.0],[0.33],[0.0],[0.2]
xapian.csv,[0.0],[1.0],[1.0],[1.0],[0.0],[1.0]
quark.csv,[0.5],[0.5],[0.4],[0.25],[0.4],[0.33]
les-indemodables.csv,[0.44],[0.67],[0.44],[0.8],[0.0],[0.67]
mesa3d.csv,[0.08],[0.1],[0.17],[0.08],[0.5],[0.08]
simplewebservices.csv,[1.0],[0.64],[0.47],[0.58],[0.0],[0.56]
illumination.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
ambulant.csv,[0.0],[0.0],[0.0],[0.0],,
kmess.csv,[0.64],[0.67],[1.0],[0.7],[0.67],[0.73]
fleet-simulator.csv,[0.0],[1.0],[0.0],[1.0],[1.0],[1.0]
tradelink.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
opendvr.csv,[1.0],[1.0],[1.0],[0.5],[0.0],[0.5]
pi-qmc.csv,[0.0],[0.0],[0.0],[0.0],[0.0],[0.0]
google-gears.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
bibletime.csv,[1.0],[0.67],[1.0],[0.83],[1.0],[0.67]
ipfilter.csv,[1.0],[0.75],[0.5],[0.75],[0.0],[0.67]
hibernate.csv,[0.37],[0.43],[0.36],[0.4],[1.0],[0.42]
keyczar.csv,[0.0],[0.75],[0.0],[0.67],[0.0],[0.8]
oscarmcmaster.csv,[0.29],[0.3],[0.33],[0.33],[1.0],[0.29]
passwordsafe.csv,[0.0],[0.83],[0.0],[0.71],[0.0],[0.71]
primefaces.csv,[1.0],[0.8],[0.0],[0.75],[1.0],[0.75]
xtreemfs.csv,[0.88],[0.88],[0.86],[0.88],[0.5],[0.88]
pixel-commandos.csv,[1.0],[0.0],[0.0],[0.0],[0.0],[0.0]
open-ms.csv,[0.29],[0.35],[0.75],[0.35],[0.67],[0.32]
pnotepad.csv,[1.0],[0.6],[0.0],[0.6],[0.0],[0.6]
qedo.csv,[0.0],[0.25],[0.0],[0.2],[0.0],[0.22]
tigermud.csv,[0.0],[0.25],[0.0],[0.4],[0.0],[0.25]
mevenide.csv,[1.0],[0.4],[1.0],[0.4],[0.5],[0.33]
xcf.csv,[1.0],[0.8],[1.0],[0.67],[1.0],[0.8]
ninject.csv,[0.0],[0.0],[0.2],[0.0],[0.0],[0.0]
xinity.csv,[0.8],[0.5],[1.0],[0.67],[1.0],[0.5]
xmoto.csv,[0.67],[0.5],[1.0],[0.5],[1.0],[0.5]
coot.csv,[0.4],[0.5],[0.0],[0.6],[0.0],[0.6]
emite.csv,[0.75],[0.67],[0.5],[0.4],[0.0],[0.67]
gss.csv,[1.0],[1.0],[1.0],[1.0],[1.0],[1.0]
icescrum.csv,[0.0],[1.0],[0.0],[1.0],[1.0],[1.0]
xqilla.csv,[0.0],[0.0],[0.0],[0.0],,
