,0,1,2,3,4,5
gauche.csv,,,,,,
desqiss.csv,0.0,1.0,0.0,1.0,0.0,1.0
bluemusic.csv,,,,,,
bscweasel.csv,,,,,,
opentac2.csv,0.0,0.5,,0.5,0.83,0.5
transdroid.csv,1.0,1.0,0.56,1.0,0.0,1.0
scmxx.csv,0.38,1.0,0.0,1.0,0.72,1.0
nextobjects.csv,,,,,,
frodo-wii.csv,0.0,0.0,,0.0,0.0,0.0
macjlib.csv,,,,,,
coldstore.csv,0.0,1.0,0.94,1.0,0.83,1.0
dtemplatelib.csv,0.38,0.0,0.72,0.0,0.72,0.0
andromda.csv,0.0,1.0,0.0,1.0,0.0,1.0
persevere-framework.csv,0.0,0.0,0.0,0.0,0.0,0.0
axiomengine.csv,,,,,,
easysok.csv,,,,,,
wockets.csv,0.0,0.0,0.0,0.0,0.0,0.0
swingamesdk.csv,0.0,,0.0,,0.83,
krusader.csv,0.0,0.0,0.0,0.0,0.0,0.0
cerber.csv,0.56,0.53,0.56,0.53,0.56,0.53
jforum.csv,0.0,0.0,0.0,0.0,0.0,0.0
chiba.csv,0.0,0.0,0.45,0.0,0.45,0.0
gild.csv,,,,,,
nemerle.csv,0.0,0.0,0.0,0.0,0.0,0.0
lilith3d.csv,,,,,,
tinyos.csv,,,,,,
freeimage.csv,1.0,0.0,1.0,0.0,1.0,0.0
mvccontrib.csv,,,,,,
aff4.csv,0.56,1.0,1.0,1.0,1.0,1.0
omicron3d.csv,,,,,,
jcad2gis.csv,,,,,,
ulti-swat.csv,1.0,1.0,0.0,1.0,0.83,1.0
itextsharp.csv,,,,,,
indiestep.csv,0.83,1.0,1.0,1.0,1.0,1.0
scms-project.csv,,,,,,
irad.csv,0.0,0.0,0.91,0.0,0.91,0.0
webswell.csv,,,,,,
workast.csv,,,,,,
pytables.csv,1.0,0.0,0.0,0.0,1.0,0.0
galaxyview.csv,,,,,,
vym.csv,,,,,,
megatunix.csv,,,,,,
prairieengine.csv,,,,,,
zeromud.csv,0.0,0.83,0.0,0.83,0.0,0.83
sharpfile.csv,,,,,,
pici-nms.csv,0.0,1.0,1.0,1.0,1.0,1.0
sirat.csv,,,,,,
digital-vita.csv,0.0,1.0,0.0,1.0,0.0,1.0
coefficient.csv,,,,,,
jaddressbook.csv,0.0,0.56,1.0,0.56,1.0,0.56
abora.csv,0.0,0.0,0.0,0.0,,0.0
superversion.csv,0.0,1.0,0.0,1.0,0.0,1.0
pyobjc.csv,,,,,,
clisp.csv,,,,,,
virtualgl.csv,,,,,,
mono-soc-2008.csv,0.72,0.0,0.0,0.0,0.0,0.0
aqsis.csv,,,,,,
tuxpaint.csv,,,,,,
unigrok.csv,,0.94,0.62,0.94,0.62,0.94
openi.csv,0.0,0.71,0.0,0.71,0.0,0.71
ra-ajax.csv,0.71,0.0,0.0,0.0,0.91,0.0
xlv.csv,,,,,,
gmod.csv,,,,,,
omegat.csv,0.0,0.0,0.0,0.0,,0.0
opengrads.csv,,,,,,
vvis.csv,,,,,,
quickdc.csv,,,,,,
obo.csv,0.0,0.0,0.0,0.0,0.0,0.0
amrc.csv,0.71,0.56,0.0,0.56,0.0,0.56
lutos-platform.csv,,,,,,
zoie.csv,0.0,0.83,0.0,0.83,0.0,0.83
vrq.csv,0.91,0.53,0.0,0.53,0.0,0.53
abiyo.csv,0.0,0.0,0.0,0.0,0.0,0.0
game-techs.csv,,,,,,
ecls.csv,,,,,,
peptool.csv,0.0,0.0,0.0,0.0,0.0,0.0
mesh4x.csv,,,,,,
pcmanx.csv,,,,,,
ximura.csv,,,,,,
moviejukebox.csv,,,,,,
softkeyboard.csv,0.0,0.72,0.0,0.72,0.0,0.72
ballgame.csv,0.0,0.0,0.0,0.0,0.0,0.0
helianto.csv,0.0,0.0,0.0,0.0,0.0,0.0
digital-delegation.csv,,,,,,
r2dst.csv,,,,,,
luntbuild.csv,0.0,0.38,0.0,0.38,0.0,0.38
yacas.csv,1.0,0.0,0.0,0.0,1.0,0.0
monster2.csv,,,,,,
mars-sim.csv,0.0,0.0,,0.0,,0.0
