,0,1,2,3,4,5
gauche.csv,0.0,0.0,0.0,0.0,0.0,0.0
desqiss.csv,0.0,1.0,0.0,1.0,0.0,1.0
bluemusic.csv,0.0,0.0,0.0,0.0,0.0,0.0
bscweasel.csv,0.0,0.0,0.0,0.0,0.0,0.0
opentac2.csv,0.4,0.5,0.0,0.5,0.8,0.5
transdroid.csv,1.0,1.0,0.67,1.0,0.8,1.0
scmxx.csv,0.5,1.0,0.0,1.0,0.8,1.0
nextobjects.csv,0.0,0.0,0.0,0.0,0.0,0.0
frodo-wii.csv,0.0,0.0,0.0,0.0,0.0,0.0
macjlib.csv,0.0,0.0,0.0,0.0,0.0,0.0
coldstore.csv,0.0,1.0,0.67,1.0,0.5,1.0
dtemplatelib.csv,0.5,0.86,0.8,0.86,0.8,0.86
andromda.csv,0.0,1.0,0.67,1.0,0.67,1.0
persevere-framework.csv,0.0,0.0,0.0,0.0,0.4,0.0
axiomengine.csv,0.0,0.0,0.0,0.0,0.0,0.0
easysok.csv,0.0,0.0,0.0,0.0,0.0,0.0
wockets.csv,0.67,0.86,0.67,0.86,0.67,0.86
swingamesdk.csv,0.0,0.0,0.0,0.0,0.67,0.0
krusader.csv,0.0,0.0,0.0,0.0,0.67,0.0
cerber.csv,0.67,0.5,0.67,0.5,0.67,0.5
jforum.csv,0.0,0.8,0.5,0.8,0.5,0.8
chiba.csv,0.0,0.57,0.4,0.57,0.4,0.57
gild.csv,0.0,0.0,0.0,0.0,1.0,0.0
nemerle.csv,0.0,0.67,0.67,0.67,0.67,0.67
lilith3d.csv,0.86,1.0,0.67,1.0,1.0,1.0
tinyos.csv,0.0,0.0,0.0,0.0,0.0,0.0
freeimage.csv,1.0,0.67,1.0,0.67,1.0,0.67
mvccontrib.csv,0.0,0.0,0.0,0.0,0.0,0.0
aff4.csv,0.67,1.0,1.0,1.0,1.0,1.0
omicron3d.csv,0.4,1.0,0.67,1.0,0.86,1.0
jcad2gis.csv,0.0,0.0,0.0,0.0,0.0,0.0
ulti-swat.csv,1.0,1.0,0.0,1.0,0.67,1.0
itextsharp.csv,0.0,0.0,0.0,0.0,0.0,0.0
indiestep.csv,0.67,1.0,1.0,1.0,1.0,1.0
scms-project.csv,1.0,1.0,0.86,1.0,1.0,1.0
irad.csv,0.0,0.0,0.67,0.0,0.67,0.0
webswell.csv,0.0,0.0,0.0,0.0,0.0,0.0
workast.csv,0.0,0.0,0.0,0.0,0.0,0.0
pytables.csv,1.0,0.0,0.67,0.0,1.0,0.0
galaxyview.csv,0.0,0.0,0.0,0.0,0.0,0.0
vym.csv,0.67,1.0,0.86,1.0,0.86,1.0
megatunix.csv,0.0,1.0,0.67,1.0,0.67,1.0
prairieengine.csv,0.0,0.0,0.0,0.0,0.0,0.0
zeromud.csv,0.0,0.5,0.0,0.5,0.0,0.5
sharpfile.csv,0.0,0.0,0.0,0.0,0.0,0.0
pici-nms.csv,0.0,1.0,1.0,1.0,1.0,1.0
sirat.csv,0.0,0.0,0.0,0.0,0.0,0.0
