,igarden.csv,megasquirtavr.csv,piccolo2d.csv,wxlua.csv,tolven.csv,owlapi.csv,ingex.csv,twostep.csv,servicestack.csv
igarden.csv,0.39,0.64,0.49,0.0,0.39,0.15,0.52,0.04,0.0
ingex.csv,0.18,0.16,0.51,0.12,0.51,0.42,0.2,0.47,0.63
megasquirtavr.csv,0.29,0.16,0.68,0.0,0.46,0.45,0.36,0.87,0.61
owlapi.csv,0.24,0.4,0.46,0.5,0.33,0.27,0.64,0.04,0.8
piccolo2d.csv,0.03,0.01,0.27,0.0,0.23,0.14,0.12,0.02,0.04
servicestack.csv,0.19,0.0,0.18,0.0,0.32,0.37,0.16,0.0,0.13
tolven.csv,0.46,0.21,0.41,0.0,0.23,0.39,0.54,0.09,0.09
twostep.csv,0.67,0.33,0.91,0.62,0.66,0.73,0.74,0.16,0.35
wxlua.csv,0.69,0.81,0.33,0.62,0.41,0.66,0.72,0.27,0.83
