,toped.csv,irrlicht.csv,qse.csv,truevision.csv,qedo.csv,genoviz.csv
genoviz.csv,0.16,0.13,0.11,0.11,0.0,1.0
irrlicht.csv,1.0,0.76,1.0,1.0,1.0,1.0
qedo.csv,0.1,0.21,0.0,0.13,0.73,0.0
qse.csv,0.59,0.42,0.83,0.5,0.18,0.6
toped.csv,0.82,0.71,0.71,0.26,0.5,1.0
truevision.csv,0.67,0.58,0.11,0.74,0.32,0.6
