,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.74,0.26,0.4,0.53,0.51,0.45,0.17,0.48
carabiner.csv,0.06,0.81,0.08,0.5,0.65,0.53,0.25,0.18,0.57
continuum-ide.csv,0.0,0.42,0.0,0.42,0.46,0.67,0.21,0.11,0.0
gtad.csv,0.25,0.25,0.08,0.44,0.54,0.33,0.21,0.19,0.3
htmlunit.csv,0.1,0.58,0.22,0.59,0.61,0.43,0.23,0.18,0.48
jsr308-langtools.csv,0.05,0.9,0.22,0.0,0.93,0.47,0.29,0.14,0.46
kaffeine.csv,0.06,0.89,0.06,0.53,0.75,0.49,0.35,0.13,0.46
stemkit.csv,0.0,0.62,0.27,0.38,0.62,0.36,0.07,0.28,0.3
taokgame.csv,0.09,0.19,0.71,0.13,0.33,0.28,0.18,0.1,0.33
