,dynalloy.csv,electric-core.csv,nosleepsoftware.csv,cities3d.csv,mptvseries.csv,mvnforum.csv,botsnscouts.csv,sumatrapdf.csv,ogre.csv,autat.csv,openfrag.csv,jparsec.csv,img-browse-sort.csv,qdvdauthor.csv,findbugs.csv,moast.csv,zxing.csv
autat.csv,0.5,0.44,0.0,0.58,0.71,0.43,0.45,0.5,0.1,0.64,0.38,0.24,0.18,0.46,0.63,0.25,0.35
botsnscouts.csv,0.61,0.65,0.23,0.55,0.24,0.45,0.71,0.63,0.42,0.53,0.31,0.62,0.36,0.67,0.49,0.13,0.45
cities3d.csv,0.2,0.53,0.52,0.68,0.6,0.25,0.09,0.04,0.05,0.47,0.02,0.51,0.0,0.39,0.33,0.08,0.59
dynalloy.csv,0.79,0.57,0.0,0.69,0.66,0.59,0.54,0.72,0.3,0.22,0.68,0.0,0.69,0.73,0.56,0.81,0.76
electric-core.csv,0.63,0.61,0.0,0.72,0.69,0.61,0.64,0.61,0.0,0.58,0.65,0.27,0.68,0.52,0.68,0.83,0.43
findbugs.csv,0.57,0.5,0.41,0.74,0.61,0.5,0.18,0.5,0.24,0.57,0.4,0.0,0.56,0.71,0.63,0.13,0.63
img-browse-sort.csv,0.47,0.5,0.07,0.64,0.41,0.47,0.53,0.74,0.31,0.59,0.51,0.68,0.78,0.58,0.59,0.83,0.17
jparsec.csv,0.54,0.09,0.33,0.24,0.32,0.52,0.65,0.48,0.0,0.59,0.37,0.7,0.67,0.0,0.32,0.16,0.53
moast.csv,0.58,0.37,0.0,0.48,0.29,0.69,0.0,0.0,0.34,0.35,0.49,0.48,0.21,0.18,0.56,0.97,0.41
mptvseries.csv,0.43,0.55,0.0,0.63,0.69,0.52,0.35,0.62,0.1,0.14,0.34,0.57,0.72,0.49,0.5,0.0,0.46
mvnforum.csv,0.27,0.17,0.0,0.0,0.41,0.63,0.49,0.62,0.33,0.14,0.5,0.49,0.26,0.23,0.29,0.67,0.21
nosleepsoftware.csv,0.02,0.02,0.75,0.1,0.13,0.07,0.0,0.15,0.58,0.0,0.0,0.0,0.1,0.21,0.05,0.01,0.06
ogre.csv,0.43,0.44,0.6,0.39,0.34,0.34,0.55,0.4,0.96,0.45,0.37,0.45,0.39,0.56,0.56,0.0,0.35
openfrag.csv,0.5,0.69,0.0,0.69,0.7,0.66,0.69,0.75,0.0,0.55,0.74,0.05,0.69,0.58,0.63,0.67,0.64
qdvdauthor.csv,0.46,0.41,0.0,0.0,0.66,0.62,0.26,0.61,0.0,0.38,0.59,0.57,0.35,0.72,0.46,0.81,0.46
sumatrapdf.csv,0.05,0.65,0.42,0.52,0.62,0.44,0.59,0.81,0.0,0.0,0.0,0.0,0.75,0.46,0.17,0.27,0.79
zxing.csv,0.68,0.55,0.07,0.73,0.72,0.7,0.55,0.4,0.16,0.64,0.43,0.43,0.67,0.68,0.68,0.34,0.77
