,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,1.0,0.0,4.0,0.0
n2cms.csv,0.0,4.0,10.0,1.0
nassp.csv,7.0,1.0,0.0,0.0
nug.csv,6.0,13.0,0.0,8.0
