,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.12,0.0,0.19,0.11
n2cms.csv,0.0,0.18,0.33,0.26
nassp.csv,0.16,0.12,0.08,0.02
nug.csv,0.43,0.22,0.03,0.3
