,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.71,0.51,0.61,0.6
jajuk.csv,0.29,0.56,0.64,0.65
vapor.csv,0.9,0.57,0.52,0.87
zorannt.csv,0.48,0.43,0.63,0.51
