,jajuk.csv,zorannt.csv,vapor.csv,bacula.csv
bacula.csv,0.84,0.91,0.64,0.65
jajuk.csv,0.78,0.87,0.72,0.85
vapor.csv,0.1,0.43,0.56,0.13
zorannt.csv,0.56,0.65,0.48,0.76
