,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.92,0.52,0.13,0.26,0.32,0.78,0.17,1.0,0.08
galaxium.csv,1.0,0.5,0.08,0.67,1.0,0.92,0.25,0.81,0.1
jython.csv,0.96,0.5,1.0,0.19,0.32,0.81,0.19,1.0,0.06
ninject.csv,0.86,0.0,0.09,0.0,0.61,0.94,0.28,1.0,1.0
ondex.csv,0.89,0.5,0.41,0.56,0.56,0.88,1.0,0.94,0.4
opentibia.csv,1.0,0.61,0.13,0.25,0.41,0.95,0.12,0.97,0.25
power-architect.csv,0.84,0.53,0.13,0.22,0.3,1.0,0.16,0.86,0.12
unbvision.csv,0.85,0.57,0.41,0.97,0.58,0.79,0.32,0.85,0.11
x-ray-mule.csv,1.0,1.0,0.0,0.2,0.1,0.33,0.25,0.0,0.04
