,opentibia.csv,x-ray-mule.csv,jython.csv,unbvision.csv,galaxium.csv,power-architect.csv,ondex.csv,fleet-simulator.csv,ninject.csv
fleet-simulator.csv,0.5,0.95,1.0,1.0,0.8,1.0,0.94,0.0,0.82
galaxium.csv,0.0,0.05,0.91,0.02,0.0,0.07,0.34,0.62,0.47
jython.csv,0.08,0.25,0.0,0.35,0.26,0.43,0.48,0.0,0.27
ninject.csv,0.08,0.2,0.97,0.02,0.1,0.07,0.13,0.0,0.0
ondex.csv,0.17,0.1,0.14,0.05,0.05,0.07,0.0,0.12,0.05
opentibia.csv,0.0,0.95,0.99,0.76,0.44,0.07,0.55,0.12,0.11
power-architect.csv,0.75,0.4,1.0,0.42,0.86,0.0,0.77,1.0,0.55
unbvision.csv,0.67,0.15,0.14,0.01,0.11,0.21,0.12,0.62,0.56
x-ray-mule.csv,0.0,0.0,0.0,0.44,0.1,0.14,0.11,0.0,0.42
