,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.56,1.0,0.69,0.78,1.0,0.58,1.0
glelite.csv,0.29,0.11,0.54,0.47,0.69,0.29,0.98
moving-pictures.csv,0.4,0.11,0.57,0.68,0.88,0.88,1.0
plearn.csv,0.59,0.22,0.33,0.46,1.0,0.39,1.0
re2c.csv,0.37,0.83,0.53,0.53,0.7,0.55,1.0
rebecca-aiml.csv,0.33,0.0,0.56,0.54,0.74,0.76,1.0
xfce.csv,0.34,0.09,0.53,0.49,0.76,0.23,0.98
