,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.03,0.0,0.38,0.06,0.0,0.17,0.0
glelite.csv,1.0,1.0,0.96,1.0,1.0,0.99,1.0
moving-pictures.csv,0.31,0.33,0.31,0.29,0.04,0.02,0.0
plearn.csv,0.08,0.14,0.04,0.23,0.0,0.15,0.0
re2c.csv,0.13,0.02,0.17,0.52,0.25,0.26,0.0
rebecca-aiml.csv,0.12,0.25,0.73,0.39,0.25,0.1,0.0
xfce.csv,0.66,0.82,0.69,0.68,0.61,0.95,0.67
