,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.85,0.44,0.57,0.0,0.58,0.52,0.45,0.4,0.5
buddata-ebxml-registry.csv,1.0,0.96,0.65,0.94,1.0,0.97,0.9,0.95,0.0
fluidium.csv,0.15,0.04,0.08,0.21,0.08,0.0,0.2,0.15,0.5
illumination.csv,0.2,0.09,0.19,0.27,0.03,0.14,0.05,0.0,0.25
jsr308-langtools.csv,0.25,0.2,0.14,0.12,0.26,0.31,0.0,0.49,0.0
olsrd.csv,0.0,0.49,0.65,0.7,0.39,0.62,0.55,0.77,0.5
reaper-ecad.csv,0.5,0.0,0.03,0.64,0.87,0.55,0.75,0.46,1.0
rtb-team.csv,0.3,0.16,0.0,0.3,0.34,0.1,0.5,0.29,0.75
sidekar.csv,0.0,0.36,0.03,0.27,0.0,0.17,0.4,0.35,0.0
