,olsrd.csv,reaper-ecad.csv,rtb-team.csv,autofac.csv,sidekar.csv,fluidium.csv,jsr308-langtools.csv,illumination.csv,buddata-ebxml-registry.csv
autofac.csv,0.79,0.15,0.3,1.0,0.67,0.38,0.74,0.21,0.95
buddata-ebxml-registry.csv,0.77,0.13,0.33,0.47,0.63,0.4,0.62,0.22,1.0
fluidium.csv,0.73,0.12,0.62,0.42,0.0,1.0,0.0,0.0,0.83
illumination.csv,0.87,0.06,0.3,0.47,0.75,0.64,0.75,1.0,0.75
jsr308-langtools.csv,0.9,0.35,0.5,0.56,0.77,0.44,1.0,0.24,1.0
olsrd.csv,1.0,0.22,0.31,0.47,0.76,0.4,0.66,0.19,0.95
reaper-ecad.csv,0.74,1.0,0.67,0.46,0.51,0.38,0.32,0.12,0.92
rtb-team.csv,0.77,0.16,1.0,0.38,0.62,0.5,0.58,0.21,0.92
sidekar.csv,1.0,0.22,0.83,0.36,1.0,0.44,0.76,0.26,1.0
