,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,salasaga.csv
ikvm.csv,0.52,0.98,0.0,0.26,0.33,0.08
mcmc-jags.csv,0.69,0.51,0.11,0.97,0.55,0.3
olap-navigator.csv,1.0,0.56,0.17,0.55,0.55,0.3
pidgin.csv,0.68,0.56,0.12,0.47,0.98,0.33
salasaga.csv,0.66,0.57,0.08,0.38,0.7,0.94
sepgsql.csv,0.06,0.0,0.92,0.0,0.01,0.0
