,plearn.csv,re2c.csv,aubit4gl.csv,moving-pictures.csv,xfce.csv,rebecca-aiml.csv,glelite.csv
aubit4gl.csv,0.56,0.36,0.7,0.61,0.63,0.52,1.0
glelite.csv,0.29,0.11,0.55,0.45,0.7,0.25,1.0
moving-pictures.csv,0.43,0.11,0.58,0.68,0.89,0.93,1.0
plearn.csv,0.41,0.08,0.27,0.32,0.84,0.19,0.98
re2c.csv,0.37,0.86,0.55,0.51,0.73,0.4,1.0
rebecca-aiml.csv,0.32,0.12,0.57,0.48,0.76,0.71,0.99
xfce.csv,0.33,0.07,0.51,0.45,0.79,0.37,0.99
