,recall,precision,pf,wins
bulmages.csv,0.17,0.435,0.095,11
codeblocks.csv,0.47500000000000003,0.4,0.41500000000000004,4
grisbi.csv,0.76,0.51,0.625,8
libmesh.csv,0.375,0.43000000000000005,0.37,5
mesa3d.csv,0.31,0.58,0.26,13
panda3d.csv,0.18,0.5800000000000001,0.155,14
proftp.csv,0.225,0.505,0.18,12
qmmp.csv,0.59,0.535,0.515,10
red5.csv,0.44,0.395,0.45499999999999996,3
soar.csv,0.9199999999999999,0.46499999999999997,0.925,1
super-tux.csv,1.0,0.48,0.99,2
t-2.csv,0.35,0.44499999999999995,0.275,7
tart.csv,0.01,0.11,0.02,0
tcvp.csv,0.29,0.61,0.165,15
utgb.csv,0.435,0.435,0.35,6
xbrlapi.csv,0.42500000000000004,0.49,0.36,9
