,recall,precision,pf,wins
bulmages.csv,0.14,0.42,0.11,15
codeblocks.csv,0.52,0.41,0.38,11
ctrlr.csv,0.36,0.52,0.25,16
free-evolution.csv,0.61,0.4,0.48,10
fulguro.csv,0.48,0.3,0.54,0
gisgraphy.csv,0.27,0.39,0.18,12
ipfire-wall.csv,0.45,0.36,0.37,5
jruby.csv,0.27,0.5,0.38,14
l2j.csv,0.57,0.37,0.44,7
ldview.csv,0.55,0.39,0.51,4
libmesh.csv,0.32,0.44,0.41,8
red5.csv,0.81,0.36,0.72,1
t-2.csv,0.36,0.36,0.44,2
tencompetence.csv,0.39,0.43,0.45,6
vdsf.csv,0.82,0.4,0.71,3
xbrlapi.csv,0.27,0.45,0.29,13
xcf.csv,0.53,0.38,0.42,9
