,autofac.csv,mobicents.csv,snakeyaml.csv,chrysalis.csv,xamj.csv
autofac.csv,0.0,0.35,0.53,0.48,0.32
chrysalis.csv,0.0,0.15,0.0,0.0,0.05
mobicents.csv,0.15,0.0,0.39,0.1,0.31
snakeyaml.csv,0.52,0.55,0.0,0.54,0.4
xamj.csv,0.55,0.36,0.21,0.19,0.0
