,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.22,0.06,0.0,0.38,0.96,0.14,0.63,0.0
apolloplayer.csv,0.1,0.46,0.0,0.35,0.96,0.18,0.5,0.05
k3d.csv,0.21,0.33,0.0,0.23,1.0,0.43,0.61,0.03
redshell.csv,0.11,0.19,0.0,0.24,0.98,0.15,0.48,0.02
rtb-team.csv,0.33,0.34,0.0,0.69,0.97,0.2,0.6,0.1
xreal.csv,0.06,0.1,0.0,0.71,0.98,0.12,0.1,0.71
xstore.csv,0.16,0.48,0.0,0.0,0.92,0.21,0.72,0.0
