,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,xstore.csv,xreal.csv
agilitybook.csv,0.63,0.04,0.0,0.8,0.14,0.2,0.48,0.0
apolloplayer.csv,0.39,0.67,1.0,0.4,0.47,0.87,0.48,1.0
k3d.csv,0.13,0.04,0.0,0.47,0.03,0.77,0.24,0.2
redshell.csv,0.21,0.29,0.0,0.27,0.78,0.87,0.52,0.4
rtb-team.csv,0.05,0.42,0.0,0.73,0.16,0.07,0.26,0.6
xreal.csv,0.05,0.17,0.0,0.33,0.22,0.37,0.02,1.0
xstore.csv,0.53,0.5,1.0,0.0,0.33,0.63,0.67,0.0
