,recall,precision,pf,wins
alsa.csv,0.33499999999999996,0.605,0.10500000000000001,14
arcallians.csv,0.505,0.55,0.21000000000000002,12
arianne.csv,0.5700000000000001,0.39,0.47,1
aztec.csv,0.165,0.38,0.08,6
biopax.csv,0.865,0.45499999999999996,0.645,2
bl-toolkit.csv,0.59,0.56,0.325,8
gnupdate.csv,0.42000000000000004,0.6,0.19,13
les-indemodables.csv,0.49,0.57,0.25,10
ng4j.csv,0.495,0.55,0.25,9
openxava.csv,0.11,0.48,0.12000000000000001,4
phonon-vlc-mplayer.csv,0.6,0.445,0.475,3
qgis.csv,0.49,0.48,0.3,5
rsyslog.csv,0.49,0.515,0.305,7
vars-redux.csv,0.24,0.735,0.065,15
xapian.csv,0.46,0.575,0.20500000000000002,11
xqilla.csv,0.0,0.0,0.0,0
