,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.78,0.7,0.97,0.64,0.75,0.7,0.05,0.18
decidr.csv,0.72,0.65,0.44,0.64,1.0,0.69,0.0,0.26
exist.csv,0.51,0.68,0.17,0.55,0.64,0.99,0.0,0.32
ivatamasks.csv,1.0,0.72,0.61,0.63,0.72,0.68,0.05,0.23
libopenmetaverse.csv,0.79,0.72,0.63,1.0,0.71,0.59,0.0,0.29
mule.csv,0.69,1.0,0.06,0.44,0.54,0.6,0.0,0.31
runuomondains.csv,0.29,0.15,0.14,0.1,0.16,0.19,0.0,1.0
