,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.72,0.71,0.97,0.81,0.82,0.77,1.0,0.75
decidr.csv,0.67,0.71,0.43,0.81,1.0,0.74,0.0,0.88
exist.csv,0.36,0.68,0.1,0.5,0.54,0.99,0.0,0.62
ivatamasks.csv,1.0,0.83,0.63,0.81,0.93,0.7,1.0,1.0
libopenmetaverse.csv,0.92,0.88,0.82,1.0,0.93,0.61,0.0,0.75
mule.csv,0.6,1.0,0.03,0.36,0.47,0.52,0.0,0.62
runuomondains.csv,0.19,0.08,0.08,0.06,0.09,0.12,0.0,1.0
