,ivatamasks.csv,mule.csv,adonthell.csv,libopenmetaverse.csv,decidr.csv,exist.csv,elynx.csv,runuomondains.csv
adonthell.csv,0.38,0.38,0.61,0.43,0.38,0.39,0.45,0.47
decidr.csv,0.45,0.4,0.6,0.4,0.46,0.44,0.44,0.43
exist.csv,0.55,0.38,0.9,0.48,0.48,0.45,0.9,0.52
ivatamasks.csv,0.44,0.4,0.68,0.36,0.36,0.41,0.43,0.46
libopenmetaverse.csv,0.43,0.42,0.47,0.53,0.37,0.44,0.39,0.48
mule.csv,0.42,0.47,0.67,0.57,0.53,0.5,0.88,0.5
runuomondains.csv,0.97,0.94,0.92,0.67,0.98,0.97,0.8,0.88
