,kmatplot.csv,firebird.csv,popeye-chess.csv,cities3d.csv,mscore.csv,openmalaria.csv,riff-evolve.csv
cities3d.csv,0.22,0.06,0.0,0.28,0.2,0.04,0.14
firebird.csv,0.88,0.31,0.34,0.41,0.12,0.18,0.37
kmatplot.csv,0.25,0.06,0.0,0.61,0.29,0.24,0.26
mscore.csv,0.79,0.68,0.32,0.34,0.24,0.71,0.63
openmalaria.csv,0.5,0.61,0.09,0.33,0.58,0.18,0.66
popeye-chess.csv,0.2,0.23,0.3,0.03,0.19,0.22,0.34
riff-evolve.csv,0.39,0.2,0.2,0.3,0.11,0.12,0.25
