,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,1.0,0.38,0.48,0.79,0.5,0.06,0.54
freebios.csv,0.74,0.36,1.0,0.78,0.43,0.07,0.33
k3b.csv,0.77,0.33,0.63,0.97,0.5,0.1,0.45
loki-lib.csv,0.76,0.46,0.48,0.72,0.6,0.06,1.0
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,0.83,0.21,0.42,0.76,1.0,0.08,0.39
tzod.csv,0.74,1.0,0.6,0.88,0.5,0.11,0.4
