,awemud.csv,tzod.csv,freebios.csv,k3b.csv,quarkplusplus.csv,powerfolder.csv,loki-lib.csv
awemud.csv,0.99,0.55,0.33,0.55,0.58,0.7,0.55
freebios.csv,0.56,0.55,0.95,0.64,0.5,0.61,0.47
k3b.csv,0.64,0.5,0.57,0.97,0.64,0.9,0.63
loki-lib.csv,0.62,0.66,0.0,0.52,0.43,0.7,0.94
powerfolder.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
quarkplusplus.csv,0.6,0.22,0.23,0.37,0.93,0.76,0.56
tzod.csv,0.3,0.97,0.21,0.3,0.2,0.79,0.53
