,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.42,0.55,0.49,0.38,0.61,0.46,0.8,0.5
emite.csv,0.9,0.77,0.46,0.4,0.88,0.55,0.98,0.48
irrlicht.csv,0.38,0.35,0.48,0.37,0.49,0.38,0.49,0.37
migen.csv,0.44,0.52,0.49,0.52,0.68,0.72,0.98,0.71
motu.csv,0.41,0.51,0.49,0.48,0.44,0.31,0.55,0.49
openxava.csv,0.38,0.92,0.44,0.79,0.43,0.36,0.41,0.88
truevision.csv,0.37,0.34,0.47,0.36,0.45,0.44,0.76,0.43
zoolib.csv,0.57,0.53,0.98,0.39,0.65,0.55,0.96,0.66
