,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv
lazarus-ccr.csv,0.0,7.0,4.0,9.0,0.0
lcfizvtop.csv,5.0,1.0,0.0,5.0,0.0
migen.csv,0.0,0.0,0.0,3.0,8.0
mvnforum.csv,5.0,1.0,0.0,7.0,2.0
plplot.csv,4.0,1.0,1.0,0.0,0.0
