,plee-the-bear.csv,google-caja.csv,genecys.csv,itext.csv
genecys.csv,58.0,0.0,0.0,9.0
google-caja.csv,53.0,0.0,0.0,1.0
itext.csv,4.0,0.0,0.0,0.0
plee-the-bear.csv,0.0,2.0,0.0,9.0
