,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,wheat.csv,panda3d.csv
benojt.csv,0.64,0.31,0.63,0.99,0.14,0.7,0.47
jahshaka.csv,0.61,0.6,0.44,0.44,0.13,0.43,0.35
jatlas.csv,0.64,0.29,0.53,0.7,0.53,0.16,0.2
jedit.csv,0.74,0.33,0.65,0.98,0.12,0.68,0.45
open-media-library.csv,0.58,0.43,0.66,0.83,0.3,0.5,0.46
panda3d.csv,0.64,0.24,0.47,0.81,0.27,0.56,0.44
wheat.csv,0.5,0.27,0.51,0.8,0.18,0.73,0.45
