,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,99.0,482.5,872.0,1438.5,99.0,289.5,283.5,98.5
jicarilla.csv,183.0,0.0,517.5,72.5,0.0,19.5,113.0,92.5
optalgtoolkit.csv,99.0,482.5,1493.5,1243.5,249.0,93.5,189.0,98.5
ossim.csv,191.0,708.0,461.0,772.0,39.0,89.5,186.0,98.5
projectts.csv,99.0,289.5,714.0,4330.5,99.0,289.5,283.5,186.0
sabbu.csv,99.0,1087.0,389.5,864.5,99.0,94.5,186.0,85.5
vxl.csv,97.5,442.5,729.0,862.0,99.0,289.5,91.5,91.5
zact.csv,99.0,431.5,382.0,568.0,99.0,0.0,508.0,95.5
