,sabbu.csv,vxl.csv,jicarilla.csv,ossim.csv,zact.csv,optalgtoolkit.csv,projectts.csv,abbot.csv
abbot.csv,0.63,0.45,0.0,0.39,0.0,0.0,0.54,0.73
jicarilla.csv,0.04,0.0,0.88,0.0,0.0,0.0,0.04,0.49
optalgtoolkit.csv,0.48,0.44,0.3,0.49,0.0,0.71,0.51,0.0
ossim.csv,0.22,0.26,0.34,0.84,0.0,0.45,0.45,0.35
projectts.csv,0.7,0.58,0.07,0.54,0.24,0.44,0.61,0.06
sabbu.csv,0.76,0.58,0.07,0.62,0.68,0.06,0.31,0.13
vxl.csv,0.49,0.47,0.11,0.68,0.44,0.49,0.37,0.17
zact.csv,0.49,0.06,0.6,0.56,0.84,0.0,0.57,0.39
