,recall,precision,pf,wins
autowikibrowser.csv,0.57,0.41,0.34,10
dynalloy.csv,0.38,0.34,0.18,9
enzo.csv,0.87,0.28,0.71,2
hydrogen.csv,0.27,0.44,0.1,15
jcae.csv,0.08,0.44,0.0,13
kmatplot.csv,0.22,0.38,0.16,7
lphant.csv,0.75,0.32,0.52,5
natpad.csv,0.56,0.33,0.49,3
nosleepsoftware.csv,0.41,0.38,0.19,11
ossbuild.csv,0.28,0.39,0.18,8
quarkplayer.csv,0.11,0.43,0.06,12
quickfast.csv,0.54,0.25,0.51,1
rezilla.csv,0.6,0.27,0.59,0
rhex.csv,0.25,0.43,0.08,14
rocrail.csv,0.12,0.67,0.03,16
virtuoso.csv,0.59,0.33,0.5,4
yield.csv,0.77,0.36,0.49,6
