,pclasses.csv,olap-navigator.csv,re2c.csv,tzod.csv,wxcrp.csv,atlc.csv,konversation.csv,co-ode-owl-plugins.csv,etherboot.csv,boost-sandbox.csv,plato.csv,freebios.csv,clamav.csv,miranda-icq.csv,jasperreports.csv,frogatto.csv,rebecca-aiml.csv,glelite.csv
atlc.csv,11.0,0.0,0.0,3.0,0.0,0.0,19.0,5.0,0.0,2.0,0.0,1.0,11.0,4.0,98.0,2.0,1.0,0.0
boost-sandbox.csv,5.0,0.0,7.0,4.0,0.0,69.0,22.0,6.0,10.0,0.0,0.0,99.0,55.0,1.0,45.0,0.0,1.0,0.0
clamav.csv,4.0,1.0,1.0,1.0,5.0,3.0,31.0,2.0,0.0,2.0,0.0,1.0,0.0,3.0,73.0,2.0,2.0,0.0
co-ode-owl-plugins.csv,7.0,0.0,0.0,4.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,182.0,0.0,3.0,0.0
etherboot.csv,8.0,0.0,2.0,8.0,3.0,0.0,10.0,18.0,0.0,2.0,0.0,0.0,5.0,2.0,5.0,1.0,53.0,0.0
freebios.csv,1.0,0.0,0.0,3.0,0.0,0.0,12.0,27.0,0.0,0.0,0.0,0.0,8.0,4.0,223.0,2.0,1.0,0.0
frogatto.csv,16.0,0.0,8.0,3.0,7.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,146.0,0.0,0.0,0.0
glelite.csv,1.0,0.0,0.0,4.0,0.0,0.0,22.0,10.0,0.0,2.0,0.0,1.0,13.0,4.0,182.0,2.0,3.0,0.0
jasperreports.csv,66.0,1.0,56.0,74.0,4.0,0.0,101.0,10.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,185.0,0.0
konversation.csv,1.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,9.0,4.0,113.0,2.0,1.0,1.0
miranda-icq.csv,1.0,0.0,3.0,5.0,7.0,0.0,8.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,101.0,2.0,5.0,0.0
olap-navigator.csv,9.0,0.0,0.0,8.0,0.0,0.0,6.0,10.0,4.0,2.0,0.0,1.0,3.0,6.0,54.0,2.0,65.0,0.0
pclasses.csv,0.0,0.0,0.0,4.0,0.0,69.0,16.0,0.0,3.0,0.0,0.0,2.0,7.0,201.0,122.0,0.0,29.0,0.0
plato.csv,1.0,0.0,0.0,4.0,0.0,69.0,21.0,10.0,0.0,2.0,0.0,99.0,55.0,201.0,179.0,2.0,3.0,0.0
re2c.csv,4.0,0.0,0.0,2.0,0.0,0.0,10.0,5.0,8.0,2.0,0.0,1.0,11.0,3.0,502.0,2.0,2.0,0.0
rebecca-aiml.csv,1.0,1.0,0.0,1.0,2.0,1.0,3.0,8.0,5.0,0.0,0.0,0.0,5.0,2.0,80.0,0.0,0.0,0.0
tzod.csv,7.0,0.0,0.0,0.0,5.0,1.0,16.0,4.0,7.0,0.0,0.0,0.0,5.0,0.0,243.0,2.0,32.0,0.0
wxcrp.csv,66.0,0.0,1.0,1.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,177.0,0.0,1.0,0.0
