,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.22,0.2,0.28,0.5,0.24,0.86,0.0,0.16
buddata-ebxml-registry.csv,0.06,0.89,0.16,0.49,0.77,0.47,0.29,0.14,0.99
continuum-ide.csv,0.0,0.11,0.0,0.28,0.32,0.97,0.17,0.0,0.32
gtad.csv,1.0,0.19,0.0,0.08,0.12,0.08,0.29,0.0,0.06
htmlunit.csv,0.17,0.18,0.15,0.97,0.58,0.45,0.21,0.0,0.65
jsr308-langtools.csv,0.06,0.73,0.09,0.54,1.0,0.38,0.32,0.11,0.66
kaffeine.csv,0.03,0.98,0.2,0.54,0.79,0.47,0.29,0.16,0.75
stemkit.csv,0.0,0.12,0.12,0.08,0.0,0.0,0.15,1.0,0.06
taokgame.csv,0.1,0.22,1.0,0.06,0.24,0.14,0.19,0.0,0.3
