,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,1.01,0.88,0.68,0.82,0.65,0.82,0.24,1.01,0.91
buddata-ebxml-registry.csv,0.96,1.0,1.01,0.92,0.9,1.0,0.96,0.99,0.01
continuum-ide.csv,1.0,0.96,1.0,0.8,0.8,0.06,0.82,1.0,0.81
gtad.csv,0.0,0.9,1.01,0.95,0.93,0.96,0.73,1.0,0.97
htmlunit.csv,0.52,0.9,0.82,0.06,0.58,0.59,0.82,1.0,0.57
jsr308-langtools.csv,0.67,0.43,0.9,0.49,0.0,0.76,0.6,0.76,0.51
kaffeine.csv,1.06,0.09,0.98,0.58,0.65,1.0,0.75,0.88,0.4
stemkit.csv,1.01,0.94,0.9,0.96,1.0,1.0,0.91,0.0,0.97
taokgame.csv,0.55,0.88,0.0,0.97,0.89,0.91,0.8,1.0,0.86
