,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.15,0.44,0.21,0.42,0.28,0.8,0.0,0.11
buddata-ebxml-registry.csv,0.17,0.0,0.05,0.3,0.36,0.0,0.17,0.05,0.99
continuum-ide.csv,0.0,0.07,0.0,0.26,0.24,0.95,0.28,0.0,0.23
gtad.csv,1.0,0.12,0.0,0.06,0.09,0.07,0.33,0.0,0.04
htmlunit.csv,0.55,0.12,0.24,0.95,0.48,0.55,0.23,0.0,0.53
jsr308-langtools.csv,0.51,0.62,0.23,0.62,1.0,0.52,0.64,0.36,0.55
kaffeine.csv,0.22,0.97,0.09,0.7,0.7,0.0,0.59,0.41,0.65
stemkit.csv,0.0,0.07,0.12,0.06,0.0,0.0,0.12,1.0,0.04
taokgame.csv,0.54,0.15,1.0,0.04,0.2,0.14,0.28,0.0,0.21
