,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,1.0,0.13,0.55,0.79,0.25,1.0,0.0,1.0
buddata-ebxml-registry.csv,0.03,0.81,0.09,0.33,0.62,0.3,0.17,0.08,1.0
continuum-ide.csv,0.0,0.6,0.0,0.37,0.86,1.0,0.13,0.0,1.0
gtad.csv,1.0,1.0,0.0,0.44,0.67,0.12,0.3,0.0,1.0
htmlunit.csv,0.1,0.83,0.12,1.0,0.87,0.39,0.24,0.0,0.97
jsr308-langtools.csv,0.03,1.0,0.06,0.5,1.0,0.29,0.21,0.07,1.0
kaffeine.csv,0.01,0.98,0.11,0.4,0.68,0.3,0.18,0.09,1.0
stemkit.csv,0.0,1.0,0.17,0.31,0.0,0.0,0.4,1.0,1.0
taokgame.csv,0.06,1.0,1.0,0.3,0.45,0.18,0.15,0.0,0.92
