,lazarus-ccr.csv,migen.csv,mvnforum.csv,plplot.csv,lcfizvtop.csv,buddata-ebxml-registry.csv
buddata-ebxml-registry.csv,0.35,0.36,0.32,0.51,0.42,0.34
lazarus-ccr.csv,0.55,0.49,0.52,0.92,0.63,0.48
lcfizvtop.csv,0.83,0.74,0.88,0.94,0.9,0.86
migen.csv,0.6,0.55,0.87,0.75,0.85,0.88
mvnforum.csv,0.67,0.79,0.72,0.86,0.75,0.94
plplot.csv,0.36,0.41,0.41,0.67,0.85,0.58
