,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.4,0.93,0.83,0.71,0.55,0.21,0.7,0.16,0.36
barracudamvc.csv,0.35,0.74,0.92,0.6,0.33,0.15,0.54,0.15,0.33
ingex.csv,0.45,0.7,0.84,0.7,0.3,0.16,0.68,0.23,0.55
jgnash.csv,0.48,0.71,0.84,0.66,0.56,0.37,0.83,0.24,0.42
jsr308-langtools.csv,0.46,0.74,0.84,0.62,0.34,0.2,0.97,0.31,0.62
owlapi.csv,0.38,0.74,1.0,0.64,0.29,0.15,0.68,0.39,0.35
owlib.csv,0.59,0.85,0.85,0.84,0.58,0.28,0.91,0.24,0.39
sidekar.csv,0.0,0.0,0.75,0.89,0.34,0.0,0.0,0.0,0.0
springside.csv,0.39,0.76,0.85,0.74,0.57,0.18,0.89,0.21,0.36
