,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.0,0.25,0.08,0.12,0.18,0.15,0.25,0.12,0.54
carabiner.csv,0.13,0.56,0.07,0.37,0.06,0.61,0.24,0.23,0.67
continuum-ide.csv,0.0,0.19,0.11,0.39,0.06,0.73,0.1,0.1,0.0
gtad.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0
htmlunit.csv,0.07,0.47,0.21,0.55,0.59,0.46,0.22,0.22,0.39
jsr308-langtools.csv,0.08,0.79,0.21,0.32,0.9,0.44,0.31,0.14,0.49
kaffeine.csv,0.06,0.94,0.06,0.52,0.75,0.47,0.35,0.13,0.37
stemkit.csv,0.0,0.25,0.25,0.02,0.12,0.0,0.0,0.0,0.0
taokgame.csv,0.1,0.19,0.77,0.17,0.29,0.27,0.19,0.1,0.36
