,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.92,0.11,0.34,0.8,0.19,0.95,0.0,1.0
buddata-ebxml-registry.csv,0.03,0.81,0.1,0.32,0.6,0.3,0.17,0.08,1.0
continuum-ide.csv,0.0,0.4,0.0,0.45,0.91,1.0,0.11,0.0,1.0
gtad.csv,1.0,1.0,0.0,0.64,0.83,0.11,0.38,0.0,0.0
htmlunit.csv,0.03,0.88,0.21,0.97,0.71,0.27,0.12,0.06,0.94
jsr308-langtools.csv,0.04,0.89,0.11,0.47,1.0,0.3,0.2,0.06,1.0
kaffeine.csv,0.01,0.98,0.12,0.37,0.66,0.29,0.2,0.09,1.0
stemkit.csv,0.0,1.0,0.25,0.3,0.0,0.0,0.17,1.0,1.0
taokgame.csv,0.05,1.0,1.0,0.25,0.55,0.25,0.11,0.11,0.93
