,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.22,0.3,0.15,0.53,0.18,0.95,0.0,0.09
buddata-ebxml-registry.csv,1.0,0.98,0.9,0.99,1.0,1.0,1.0,1.0,0.99
continuum-ide.csv,0.0,0.08,0.0,0.29,0.33,0.94,0.19,0.0,0.12
gtad.csv,1.0,0.02,0.0,0.08,0.17,0.06,0.29,0.0,0.0
htmlunit.csv,0.5,0.45,0.3,0.98,0.57,0.41,0.29,0.33,0.9
jsr308-langtools.csv,1.0,0.65,0.5,0.53,1.0,0.71,0.71,0.33,0.55
kaffeine.csv,0.5,1.0,0.9,0.76,0.77,0.94,0.95,1.0,0.7
stemkit.csv,0.0,0.02,0.1,0.03,0.0,0.0,0.05,1.0,0.09
taokgame.csv,0.5,0.16,1.0,0.03,0.2,0.12,0.14,0.17,0.19
