,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,buddata-ebxml-registry.csv
anaxagora.csv,0.0,0.36,0.16,0.21,0.64,0.18,0.95,0.0,0.16
buddata-ebxml-registry.csv,0.05,0.89,0.18,0.48,0.75,0.47,0.28,0.15,0.99
continuum-ide.csv,0.0,0.14,0.0,0.35,0.49,0.97,0.14,0.0,0.21
gtad.csv,1.0,0.04,0.0,0.14,0.28,0.08,0.32,0.0,0.0
htmlunit.csv,0.05,0.59,0.25,0.97,0.63,0.33,0.17,0.1,0.92
jsr308-langtools.csv,0.09,0.75,0.18,0.5,1.0,0.42,0.32,0.1,0.71
kaffeine.csv,0.03,0.99,0.21,0.49,0.71,0.44,0.33,0.16,0.82
stemkit.csv,0.0,0.04,0.14,0.06,0.0,0.0,0.07,1.0,0.16
taokgame.csv,0.09,0.28,1.0,0.06,0.29,0.16,0.12,0.13,0.32
