,recall,precision,pf,pci_20,ifa,wins
bwapi.csv,0.91,0.33,0.94,0.43,3.0,0
co-ode-owl-plugins.csv,0.71,0.46,0.54,0.55,3.0,10
exl.csv,0.64,0.32,0.48,0.58,4.0,1
firebreath.csv,0.62,0.48,0.36,0.49,1.0,16
irplus.csv,0.49,0.41,0.37,0.41,3.0,6
jasperreports.csv,0.46,0.28,0.45,0.57,2.0,5
javaprofiler.csv,0.79,0.46,0.52,0.46,3.0,9
konversation.csv,0.37,0.43,0.21,0.61,1.0,15
lazarus-ccr.csv,0.71,0.33,0.7,0.54,3.0,4
linuxsh.csv,0.37,0.41,0.21,0.75,2.0,13
migen.csv,0.5,0.46,0.24,0.6,3.0,11
moviesandbox.csv,0.64,0.32,0.41,0.56,4.0,3
mvnforum.csv,0.27,0.48,0.25,0.89,3.0,14
nebuladevice.csv,0.47,0.3,0.5,0.63,3.0,2
ontomorphtab.csv,0.74,0.37,0.48,0.39,2.0,7
opengs.csv,0.55,0.45,0.31,0.63,1.0,18
scite-ru.csv,0.84,0.41,0.69,0.45,2.0,8
tokratan.csv,0.53,0.47,0.27,0.55,1.0,17
xuggle.csv,0.69,0.42,0.5,0.46,1.0,12
